# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   6.906148916     -0.4631973975E+29 -0.3721901221E+32  0.1132014024E+30 -0.2899188833E+30 -0.6499674328E+29 -0.2630244033E+29  0.3673249300E+32  0.3512243704E+30  0.1472439925E+30
   6.907148916     -0.4807021167E+29 -0.3714207383E+32  0.1169635316E+30 -0.2820084432E+30 -0.6766683674E+29 -0.2748109130E+29  0.3663488132E+32  0.3454604226E+30  0.1561996208E+30
   6.908148916     -0.4989802651E+29 -0.3706564185E+32  0.1208693504E+30 -0.2738638272E+30 -0.7043420785E+29 -0.2870055264E+29  0.3653698494E+32  0.3395211195E+30  0.1654986517E+30
   6.909148916     -0.5179545981E+29 -0.3698971060E+32  0.1249225825E+30 -0.2654767493E+30 -0.7329920426E+29 -0.2995850842E+29  0.3643878971E+32  0.3334371452E+30  0.1751640567E+30
   6.910148916     -0.5377444859E+29 -0.3691429767E+32  0.1291321744E+30 -0.2568492517E+30 -0.7625820827E+29 -0.3126097617E+29  0.3634025274E+32  0.3271636952E+30  0.1852104202E+30
   6.911148916     -0.5582794250E+29 -0.3683944471E+32  0.1334944757E+30 -0.2479631123E+30 -0.7932112446E+29 -0.3260585563E+29  0.3624138692E+32  0.3207287734E+30  0.1956446315E+30
   6.912148916     -0.5797723801E+29 -0.3676515881E+32  0.1380431483E+30 -0.2388087281E+30 -0.8249500711E+29 -0.3400295461E+29  0.3614219081E+32  0.3141169508E+30  0.2064900683E+30
   6.913148916     -0.6021423782E+29 -0.3669148375E+32  0.1427559485E+30 -0.2293801368E+30 -0.8577624859E+29 -0.3544309423E+29  0.3604265590E+32  0.3073145223E+30  0.2177310570E+30
   6.914148916     -0.6255063916E+29 -0.3661839347E+32  0.1476553519E+30 -0.2196716460E+30 -0.8917196263E+29 -0.3693337026E+29  0.3594276331E+32  0.3003118342E+30  0.2294028846E+30
   6.915148916     -0.6497482711E+29 -0.3654591029E+32  0.1527375115E+30 -0.2096782332E+30 -0.9268957098E+29 -0.3847543847E+29  0.3584245910E+32  0.2930976834E+30  0.2415160927E+30
   6.916148916     -0.6750680099E+29 -0.3647408850E+32  0.1580207808E+30 -0.1993943339E+30 -0.9631833200E+29 -0.4006741714E+29  0.3574177343E+32  0.2856790563E+30  0.2540695975E+30
   6.917148916     -0.7014689616E+29 -0.3640291625E+32  0.1635121232E+30 -0.1888005364E+30 -0.1000765539E+30 -0.4171415492E+29  0.3564070349E+32  0.2780786393E+30  0.2670967729E+30
   6.918148916     -0.7290045705E+29 -0.3633241640E+32  0.1692168265E+30 -0.1779050586E+30 -0.1039635885E+30 -0.4341576389E+29  0.3553922009E+32  0.2702609477E+30  0.2805956802E+30
   6.919148916     -0.7576254595E+29 -0.3626260139E+32  0.1751365901E+30 -0.1666881473E+30 -0.1079829055E+30 -0.4517724243E+29  0.3543732393E+32  0.2622261624E+30  0.2945820158E+30
   6.920148916     -0.7874674762E+29 -0.3619350707E+32  0.1812844856E+30 -0.1551341886E+30 -0.1121376831E+30 -0.4700194326E+29  0.3533499628E+32  0.2539660299E+30  0.3090607488E+30
   6.921148916     -0.8184656330E+29 -0.3612512826E+32  0.1876666725E+30 -0.1432462211E+30 -0.1164210485E+30 -0.4888677746E+29  0.3523220660E+32  0.2454776011E+30  0.3240484116E+30
   6.922148916     -0.8508392136E+29 -0.3605751087E+32  0.1942858688E+30 -0.1310058700E+30 -0.1208531872E+30 -0.5083277962E+29  0.3512894712E+32  0.2367426725E+30  0.3395655490E+30
   6.923148916     -0.8843933348E+29 -0.3599064971E+32  0.2011391430E+30 -0.1184047177E+30 -0.1254301375E+30 -0.5284520232E+29  0.3502520693E+32  0.2277796618E+30  0.3556275053E+30
   6.924148916     -0.9193032018E+29 -0.3592458873E+32  0.2082519981E+30 -0.1054445450E+30 -0.1301671547E+30 -0.5492578828E+29  0.3492097035E+32  0.2185687050E+30  0.3722407331E+30
   6.925148916     -0.9556822083E+29 -0.3585932899E+32  0.2156398142E+30 -0.9211117748E+29 -0.1350550854E+30 -0.5707462193E+29  0.3481621439E+32  0.2091071990E+30  0.3894220886E+30
   6.926148916     -0.9935056318E+29 -0.3579489949E+32  0.2232877922E+30 -0.7839380576E+29 -0.1401081553E+30 -0.5929671544E+29  0.3471095620E+32  0.1993974735E+30  0.4071973915E+30
   6.927148916     -0.1032756249E+30 -0.3573130112E+32  0.2312165856E+30 -0.6430029129E+29 -0.1453205265E+30 -0.6158741110E+29  0.3460514879E+32  0.1894107668E+30  0.4255670235E+30
   6.928148916     -0.1073567296E+30 -0.3566857763E+32  0.2394310997E+30 -0.4980601866E+29 -0.1507009827E+30 -0.6395883346E+29  0.3449880933E+32  0.1791808423E+30  0.4445129792E+30
   6.929148916     -0.1115937154E+30 -0.3560672877E+32  0.2479368872E+30 -0.3490235228E+29 -0.1562481777E+30 -0.6640379358E+29  0.3439191021E+32  0.1686741619E+30  0.4640929731E+30
   6.930148916     -0.1159831103E+30 -0.3554581270E+32  0.2567398753E+30 -0.1958564415E+29 -0.1619807430E+30 -0.6893147540E+29  0.3428447740E+32  0.1578869104E+30  0.4843161964E+30
   6.931148916     -0.1205465657E+30 -0.3548579922E+32  0.2658548193E+30 -0.3838812804E+28 -0.1678865658E+30 -0.7154158255E+29  0.3417642409E+32  0.1468201076E+30  0.5051885641E+30
   6.932148916     -0.1252829083E+30 -0.3542674458E+32  0.2752846773E+30  0.1233804717E+29 -0.1739687703E+30 -0.7423206162E+29  0.3406777777E+32  0.1354832973E+30  0.5267246037E+30
   6.933148916     -0.1301930187E+30 -0.3536865047E+32  0.2850383964E+30  0.2894446564E+29 -0.1802412992E+30 -0.7700813094E+29  0.3395853111E+32  0.1238302479E+30  0.5489294943E+30
   6.934148916     -0.1352771513E+30 -0.3531154221E+32  0.2951083995E+30  0.4600894001E+29 -0.1867018793E+30 -0.7986753244E+29  0.3384866382E+32  0.1118805690E+30  0.5718172504E+30
   6.935148916     -0.1405446753E+30 -0.3525545342E+32  0.3055186921E+30  0.6352459488E+29 -0.1933589691E+30 -0.8281695798E+29  0.3373818244E+32  0.9964604050E+29  0.5953889149E+30
   6.936148916     -0.1459980759E+30 -0.3520038416E+32  0.3162662735E+30  0.8148141068E+29 -0.2002074874E+30 -0.8585607671E+29  0.3362706557E+32  0.8712252758E+29  0.6196832749E+30
   6.937148916     -0.1516367012E+30 -0.3514633063E+32  0.3273592976E+30  0.9991602009E+29 -0.2072540204E+30 -0.8898910667E+29  0.3351528617E+32  0.7428056842E+29  0.6446867676E+30
   6.938148916     -0.1574691771E+30 -0.3509334417E+32  0.3387957079E+30  0.1188088900E+30 -0.2145028173E+30 -0.9221610391E+29  0.3340287038E+32  0.6113140332E+29  0.6704305718E+30
   6.939148916     -0.1635058740E+30 -0.3504140598E+32  0.3505908100E+30  0.1381728649E+30 -0.2219631047E+30 -0.9553143388E+29  0.3328977784E+32  0.4767051902E+29  0.6969006909E+30
   6.940148916     -0.1697247806E+30 -0.3499055581E+32  0.3627441346E+30  0.1580182364E+30 -0.2296338953E+30 -0.9894732188E+29  0.3317606555E+32  0.3389941310E+29  0.7241337957E+30
   6.941148916     -0.1761505135E+30 -0.3494081195E+32  0.3752706437E+30  0.1783449352E+30 -0.2375061875E+30 -0.1024600064E+30  0.3306166671E+32  0.1979935233E+29  0.7521110266E+30
   6.942148916     -0.1827786354E+30 -0.3489214269E+32  0.3881643938E+30  0.1991639035E+30 -0.2455899447E+30 -0.1060672617E+30  0.3294658331E+32  0.5368903357E+28  0.7808558644E+30
   6.943148916     -0.1896296854E+30 -0.3484459478E+32  0.4014344766E+30  0.2204627444E+30 -0.2538906963E+30 -0.1097750860E+30  0.3283083483E+32 -0.9383539755E+28  0.8103741224E+30
   6.944148916     -0.1966799181E+30 -0.3479816856E+32  0.4150733358E+30  0.2422461954E+30 -0.2624002590E+30 -0.1135821591E+30  0.3271441984E+32 -0.2445485296E+29  0.8406550910E+30
   6.945148916     -0.2039387489E+30 -0.3475285104E+32  0.4290902661E+30  0.2645113793E+30 -0.2711272924E+30 -0.1174888305E+30  0.3259731613E+32 -0.3986157246E+29  0.8717131921E+30
   6.946148916     -0.2114115452E+30 -0.3470866310E+32  0.4434810971E+30  0.2872711832E+30 -0.2800569296E+30 -0.1214932443E+30  0.3247952556E+32 -0.5559275501E+29  0.9035536227E+30
   6.947148916     -0.2190962944E+30 -0.3466559099E+32  0.4582484551E+30  0.3105058068E+30 -0.2892075053E+30 -0.1256025868E+30  0.3236105731E+32 -0.7164224376E+29  0.9361828547E+30
   6.948148916     -0.2269954162E+30 -0.3462364350E+32  0.4733934528E+30  0.3342244292E+30 -0.2985654262E+30 -0.1298093046E+30  0.3224192039E+32 -0.8801303681E+29  0.9695744509E+30
   6.949148916     -0.2351141412E+30 -0.3458279946E+32  0.4889126554E+30  0.3584170256E+30 -0.3081450680E+30 -0.1341180120E+30  0.3212210139E+32 -0.1047164150E+30  0.1003761435E+31
   6.950148916     -0.2434305281E+30 -0.3454306681E+32  0.5047971280E+30  0.3830778521E+30 -0.3179335856E+30 -0.1385238132E+30  0.3200164741E+32 -0.1217387701E+30  0.1038700365E+31
   6.951148916     -0.2519596628E+30 -0.3450439058E+32  0.5210434644E+30  0.4082049587E+30 -0.3279319246E+30 -0.1430261430E+30  0.3188053859E+32 -0.1390676733E+30  0.1074403287E+31
   6.952148916     -0.2606881859E+30 -0.3446681794E+32  0.5376488346E+30  0.4337753833E+30 -0.3381374332E+30 -0.1476252247E+30  0.3175879944E+32 -0.1567226314E+30  0.1110849906E+31
   6.953148916     -0.2696225176E+30 -0.3443029873E+32  0.5546156428E+30  0.4597922544E+30 -0.3485423838E+30 -0.1523173069E+30  0.3163640629E+32 -0.1746855346E+30  0.1148039369E+31
   6.954148916     -0.2787618615E+30 -0.3439480843E+32  0.5719293994E+30  0.4862445683E+30 -0.3591408461E+30 -0.1571031132E+30  0.3151342265E+32 -0.1929403106E+30  0.1185951791E+31
   6.955148916     -0.2880994804E+30 -0.3436032280E+32  0.5895814179E+30  0.5131079610E+30 -0.3699345284E+30 -0.1619809306E+30  0.3138983799E+32 -0.2115005817E+30  0.1224573122E+31
   6.956148916     -0.2976292853E+30 -0.3432682039E+32  0.6075672578E+30  0.5403688444E+30 -0.3809181498E+30 -0.1669494259E+30  0.3126568398E+32 -0.2303439862E+30  0.1263876777E+31
   6.957148916     -0.3073406191E+30 -0.3429428657E+32  0.6258681481E+30  0.5680070580E+30 -0.3920706251E+30 -0.1720024685E+30  0.3114097913E+32 -0.2494578729E+30  0.1303849612E+31
   6.958148916     -0.3172328963E+30 -0.3426263696E+32  0.6444686995E+30  0.5960147963E+30 -0.4033960056E+30 -0.1771387267E+30  0.3101573996E+32 -0.2688311365E+30  0.1344472313E+31
   6.959148916     -0.3273016366E+30 -0.3423187458E+32  0.6633668862E+30  0.6243600915E+30 -0.4148883442E+30 -0.1823540183E+30  0.3088999672E+32 -0.2884513716E+30  0.1385707845E+31
   6.960148916     -0.3375395646E+30 -0.3420191921E+32  0.6825413742E+30  0.6530249863E+30 -0.4265398329E+30 -0.1876415845E+30  0.3076381168E+32 -0.3083001095E+30  0.1427533011E+31
   6.961148916     -0.3479337594E+30 -0.3417274217E+32  0.7019751464E+30  0.6819752868E+30 -0.4383299977E+30 -0.1929996680E+30  0.3063718126E+32 -0.3283768926E+30  0.1469886531E+31
   6.962148916     -0.3584951631E+30 -0.3414429806E+32  0.7216621194E+30  0.7111894938E+30 -0.4502557903E+30 -0.1984208707E+30  0.3051015218E+32 -0.3486622927E+30  0.1512741441E+31
   6.963148916     -0.3691748048E+30 -0.3411647996E+32  0.7415535820E+30  0.7406305408E+30 -0.4623115559E+30 -0.2039030487E+30  0.3038277591E+32 -0.3691099652E+30  0.1556082582E+31
   6.964148916     -0.3799887570E+30 -0.3408925277E+32  0.7616439192E+30  0.7702872268E+30 -0.4744704898E+30 -0.2094354019E+30  0.3025506074E+32 -0.3897292140E+30  0.1599831662E+31
   6.965148916     -0.3909154706E+30 -0.3406253711E+32  0.7819062771E+30  0.8000938432E+30 -0.4867246314E+30 -0.2150136841E+30  0.3012708373E+32 -0.4104730141E+30  0.1643942720E+31
   6.966148916     -0.4019376603E+30 -0.3403627627E+32  0.8023172493E+30  0.8300321668E+30 -0.4990564942E+30 -0.2206388531E+30  0.2999890490E+32 -0.4313360346E+30  0.1688382227E+31
   6.967148916     -0.4130533639E+30 -0.3401036729E+32  0.8228445498E+30  0.8600541181E+30 -0.5114509931E+30 -0.2262929726E+30  0.2987058346E+32 -0.4522857457E+30  0.1733079588E+31
   6.968148916     -0.4242421907E+30 -0.3398475895E+32  0.8434678183E+30  0.8901270578E+30 -0.5238968847E+30 -0.2319706964E+30  0.2974214031E+32 -0.4732976405E+30  0.1777980018E+31
   6.969148916     -0.4354871170E+30 -0.3395934675E+32  0.8641511209E+30  0.9202049132E+30 -0.5363686482E+30 -0.2376651504E+30  0.2961367088E+32 -0.4943389735E+30  0.1823031505E+31
   6.970148916     -0.4467753108E+30 -0.3393403026E+32  0.8848729318E+30  0.9502296266E+30 -0.5488584314E+30 -0.2433676770E+30  0.2948521258E+32 -0.5153888815E+30  0.1868156688E+31
   6.971148916     -0.4580739249E+30 -0.3390868508E+32  0.9055812660E+30  0.9801703634E+30 -0.5613357859E+30 -0.2490704545E+30  0.2935684457E+32 -0.5363945220E+30  0.1913290530E+31
   6.972148916     -0.4693814827E+30 -0.3388322445E+32  0.9262532942E+30  0.1009960516E+31 -0.5737862552E+30 -0.2547665115E+30  0.2922861437E+32 -0.5573353635E+30  0.1958354717E+31
   6.973148916     -0.4806612181E+30 -0.3385754993E+32  0.9468357239E+30  0.1039567330E+31 -0.5861936853E+30 -0.2604389842E+30  0.2910060050E+32 -0.5781783900E+30  0.2003270770E+31
   6.974148916     -0.4919251309E+30 -0.3383154794E+32  0.9673203534E+30  0.1068928449E+31 -0.5985268795E+30 -0.2660823590E+30  0.2897289223E+32 -0.5988909284E+30  0.2047964970E+31
   6.975148916     -0.5031233962E+30 -0.3380507752E+32  0.9876453000E+30  0.1097979811E+31 -0.6107721390E+30 -0.2716836450E+30  0.2884556715E+32 -0.6194311804E+30  0.2092347358E+31
   6.976148916     -0.5142489661E+30 -0.3377805085E+32  0.1007779578E+31  0.1126686363E+31 -0.6228948147E+30 -0.2772354083E+30  0.2871867533E+32 -0.6397746147E+30  0.2136365887E+31
   6.977148916     -0.5252651173E+30 -0.3375033273E+32  0.1027671671E+31  0.1154966962E+31 -0.6348901150E+30 -0.2827199499E+30  0.2859231728E+32 -0.6598615443E+30  0.2179919945E+31
   6.978148916     -0.5361727274E+30 -0.3372177738E+32  0.1047299085E+31  0.1182770521E+31 -0.6467112612E+30 -0.2881339374E+30  0.2846655198E+32 -0.6796655805E+30  0.2222910178E+31
   6.979148916     -0.5469227237E+30 -0.3369227975E+32  0.1066595471E+31  0.1210040029E+31 -0.6583453051E+30 -0.2934629900E+30  0.2834148570E+32 -0.6991265318E+30  0.2265250654E+31
   6.980148916     -0.5575114352E+30 -0.3366168994E+32  0.1085533532E+31  0.1236717987E+31 -0.6697666922E+30 -0.2986896587E+30  0.2821722065E+32 -0.7182246122E+30  0.2306851744E+31
   6.981148916     -0.5679045427E+30 -0.3362987611E+32  0.1104062302E+31  0.1262732834E+31 -0.6809549836E+30 -0.3038094319E+30  0.2809379584E+32 -0.7369179734E+30  0.2347618297E+31
   6.982148916     -0.5780800548E+30 -0.3359672761E+32  0.1122139079E+31  0.1288037217E+31 -0.6918837621E+30 -0.3088090687E+30  0.2797131332E+32 -0.7551418469E+30  0.2387464172E+31
   6.983148916     -0.5880216494E+30 -0.3356211742E+32  0.1139723502E+31  0.1312559711E+31 -0.7025189190E+30 -0.3136734121E+30  0.2784984191E+32 -0.7728666326E+30  0.2426295348E+31
   6.984148916     -0.5976931626E+30 -0.3352588813E+32  0.1156768148E+31  0.1336240957E+31 -0.7128421554E+30 -0.3183950493E+30  0.2772952228E+32 -0.7900645384E+30  0.2464019509E+31
   6.985148916     -0.6070825938E+30 -0.3348787610E+32  0.1173228155E+31  0.1359029898E+31 -0.7228438484E+30 -0.3229614881E+30  0.2761037067E+32 -0.8066877223E+30  0.2500554858E+31
   6.986148916     -0.6161522396E+30 -0.3344797883E+32  0.1189055477E+31  0.1380866454E+31 -0.7324746334E+30 -0.3273558445E+30  0.2749251539E+32 -0.8226941623E+30  0.2535792169E+31
   6.987148916     -0.6248937020E+30 -0.3340608008E+32  0.1204218913E+31  0.1401681293E+31 -0.7417280603E+30 -0.3315698250E+30  0.2737600629E+32 -0.8380255305E+30  0.2569656357E+31
   6.988148916     -0.6332787145E+30 -0.3336205252E+32  0.1218673200E+31  0.1421432779E+31 -0.7505728348E+30 -0.3355956633E+30  0.2726090618E+32 -0.8526487757E+30  0.2602068200E+31
   6.989148916     -0.6412852680E+30 -0.3331575485E+32  0.1232376464E+31  0.1440052664E+31 -0.7589877145E+30 -0.3394156956E+30  0.2714732700E+32 -0.8665475179E+30  0.2632930416E+31
   6.990148916     -0.6488944281E+30 -0.3326707778E+32  0.1245298917E+31  0.1457502634E+31 -0.7669602046E+30 -0.3430266440E+30  0.2703531699E+32 -0.8796765524E+30  0.2662167917E+31
   6.991148916     -0.6560872539E+30 -0.3321591038E+32  0.1257400614E+31  0.1473730471E+31 -0.7744622830E+30 -0.3464171432E+30  0.2692495148E+32 -0.8920028399E+30  0.2689697714E+31
   6.992148916     -0.6628424159E+30 -0.3316213560E+32  0.1268642008E+31  0.1488693115E+31 -0.7814675958E+30 -0.3495787629E+30  0.2681629102E+32 -0.9034795877E+30  0.2715434934E+31
   6.993148916     -0.6691353140E+30 -0.3310567558E+32  0.1278985347E+31  0.1502325026E+31 -0.7879751165E+30 -0.3524960194E+30  0.2670940255E+32 -0.9140997149E+30  0.2739336299E+31
   6.994148916     -0.6749497346E+30 -0.3304640188E+32  0.1288407734E+31  0.1514624533E+31 -0.7939619105E+30 -0.3551619159E+30  0.2660432793E+32 -0.9238048989E+30  0.2761319100E+31
   6.995148916     -0.6802764454E+30 -0.3298424586E+32  0.1296877780E+31  0.1525539510E+31 -0.7994074773E+30 -0.3575719702E+30  0.2650111937E+32 -0.9325895982E+30  0.2781327992E+31
   6.996148916     -0.6850953777E+30 -0.3291912831E+32  0.1304376783E+31  0.1535030410E+31 -0.8043064033E+30 -0.3597191173E+30  0.2639984561E+32 -0.9404260825E+30  0.2799319953E+31
   6.997148916     -0.6893964336E+30 -0.3285098832E+32  0.1310882289E+31  0.1543075370E+31 -0.8086485713E+30 -0.3616038716E+30  0.2630052218E+32 -0.9472865850E+30  0.2815216304E+31
   6.998148916     -0.6931580977E+30 -0.3277974018E+32  0.1316363032E+31  0.1549645540E+31 -0.8124184981E+30 -0.3632093439E+30  0.2620316831E+32 -0.9531568937E+30  0.2829000767E+31
   6.999148916     -0.6963836635E+30 -0.3270533113E+32  0.1320807785E+31  0.1554740381E+31 -0.8156087399E+30 -0.3645382592E+30  0.2610785778E+32 -0.9580012066E+30  0.2840638951E+31
   7.000148916     -0.6990572819E+30 -0.3262774878E+32  0.1324204514E+31  0.1558330859E+31 -0.8182173613E+30 -0.3655843772E+30  0.2601459722E+32 -0.9618442725E+30  0.2850076495E+31
   7.001148916     -0.7011801319E+30 -0.3254694458E+32  0.1326551097E+31  0.1560403792E+31 -0.8202379884E+30 -0.3663441389E+30  0.2592337387E+32 -0.9646635981E+30  0.2857312744E+31
   7.002148916     -0.7027418695E+30 -0.3246290341E+32  0.1327831971E+31  0.1560965867E+31 -0.8216627930E+30 -0.3668215819E+30  0.2583422932E+32 -0.9664368819E+30  0.2862337713E+31
   7.003148916     -0.7037410737E+30 -0.3237563434E+32  0.1328051282E+31  0.1560008741E+31 -0.8225005737E+30 -0.3670088138E+30  0.2574713995E+32 -0.9671684380E+30  0.2865140187E+31
   7.004148916     -0.7041744279E+30 -0.3228512392E+32  0.1327205830E+31  0.1557537040E+31 -0.8227531969E+30 -0.3669103681E+30  0.2566211387E+32 -0.9668723034E+30  0.2865718528E+31
   7.005148916     -0.7040446845E+30 -0.3219134879E+32  0.1325300838E+31  0.1553565152E+31 -0.8224168012E+30 -0.3665191598E+30  0.2557911667E+32 -0.9655479698E+30  0.2864072164E+31
   7.006148916     -0.7033560752E+30 -0.3209439318E+32  0.1322341480E+31  0.1548104789E+31 -0.8215034308E+30 -0.3658447309E+30  0.2549817756E+32 -0.9631915760E+30  0.2860211117E+31
   7.007148916     -0.7021059705E+30 -0.3199421500E+32  0.1318342690E+31  0.1541183315E+31 -0.8200166715E+30 -0.3648899208E+30  0.2541926277E+32 -0.9597994060E+30  0.2854178746E+31
   7.008148916     -0.7002970458E+30 -0.3189088867E+32  0.1313309761E+31  0.1532816315E+31 -0.8179697032E+30 -0.3636582660E+30  0.2534231587E+32 -0.9554235289E+30  0.2845963038E+31
   7.009148916     -0.6979503948E+30 -0.3178448877E+32  0.1307269555E+31  0.1523032139E+31 -0.8153663378E+30 -0.3621538910E+30  0.2526731869E+32 -0.9500596232E+30  0.2835636064E+31
   7.010148916     -0.6950761755E+30 -0.3167503712E+32  0.1300239284E+31  0.1511859997E+31 -0.8122291918E+30 -0.3603774602E+30  0.2519422951E+32 -0.9437201220E+30  0.2823231943E+31
   7.011148916     -0.6916757279E+30 -0.3156262544E+32  0.1292240271E+31  0.1499351482E+31 -0.8085687465E+30 -0.3583397882E+30  0.2512299860E+32 -0.9364374491E+30  0.2808787782E+31
   7.012148916     -0.6877604971E+30 -0.3144734181E+32  0.1283295301E+31  0.1485528970E+31 -0.8043998687E+30 -0.3560450887E+30  0.2505357868E+32 -0.9282260262E+30  0.2792370837E+31
   7.013148916     -0.6833600781E+30 -0.3132926199E+32  0.1273449303E+31  0.1470443641E+31 -0.7997456724E+30 -0.3535000799E+30  0.2498590476E+32 -0.9191242553E+30  0.2774015708E+31
   7.014148916     -0.6784753732E+30 -0.3120846141E+32  0.1262710191E+31  0.1454138459E+31 -0.7946141310E+30 -0.3507156600E+30  0.2491993101E+32 -0.9091680863E+30  0.2753792966E+31
   7.015148916     -0.6731190538E+30 -0.3108507381E+32  0.1251115695E+31  0.1436663025E+31 -0.7890360211E+30 -0.3476973209E+30  0.2485559774E+32 -0.8983845717E+30  0.2731781374E+31
   7.016148916     -0.6673125565E+30 -0.3095918101E+32  0.1238713285E+31  0.1418076377E+31 -0.7830314978E+30 -0.3444594386E+30  0.2479281320E+32 -0.8867870896E+30  0.2708046409E+31
   7.017148916     -0.6610716061E+30 -0.3083088662E+32  0.1225528928E+31  0.1398424410E+31 -0.7766121395E+30 -0.3410081214E+30  0.2473153047E+32 -0.8744421228E+30  0.2682660792E+31
   7.018148916     -0.6544303891E+30 -0.3070033188E+32  0.1211605560E+31  0.1377771603E+31 -0.7698084367E+30 -0.3373526085E+30  0.2467166166E+32 -0.8613749654E+30  0.2655711566E+31
   7.019148916     -0.6473891419E+30 -0.3056763285E+32  0.1196971865E+31  0.1356179198E+31 -0.7626437063E+30 -0.3335045487E+30  0.2461313790E+32 -0.8476164561E+30  0.2627285643E+31
   7.020148916     -0.6399826865E+30 -0.3043290037E+32  0.1181686816E+31  0.1333701854E+31 -0.7551401526E+30 -0.3294756534E+30  0.2455585051E+32 -0.8332136688E+30  0.2597456956E+31
   7.021148916     -0.6322280710E+30 -0.3029628255E+32  0.1165778227E+31  0.1310398695E+31 -0.7473198181E+30 -0.3252735798E+30  0.2449976531E+32 -0.8181956701E+30  0.2566325449E+31
   7.022148916     -0.6241372031E+30 -0.3015789952E+32  0.1149287034E+31  0.1286329712E+31 -0.7392138072E+30 -0.3209114818E+30  0.2444476539E+32 -0.8026146839E+30  0.2533971111E+31
   7.023148916     -0.6157534079E+30 -0.3001787574E+32  0.1132272873E+31  0.1261564466E+31 -0.7308449534E+30 -0.3164043492E+30  0.2439078273E+32 -0.7865215744E+30  0.2500474581E+31
   7.024148916     -0.6070852824E+30 -0.2987637172E+32  0.1114763010E+31  0.1236158463E+31 -0.7222438136E+30 -0.3117531511E+30  0.2433772181E+32 -0.7699521321E+30  0.2465937632E+31
   7.025148916     -0.5981546611E+30 -0.2973348665E+32  0.1096805073E+31  0.1210178342E+31 -0.7134271346E+30 -0.3069845367E+30  0.2428550261E+32 -0.7529483553E+30  0.2430456173E+31
   7.026148916     -0.5889952893E+30 -0.2958936733E+32  0.1078446725E+31  0.1183683677E+31 -0.7044228845E+30 -0.3020972875E+30  0.2423405554E+32 -0.7355349689E+30  0.2394108670E+31
   7.027148916     -0.5796089048E+30 -0.2944415872E+32  0.1059722428E+31  0.1156737584E+31 -0.6952522890E+30 -0.2971106016E+30  0.2418330620E+32 -0.7177906108E+30  0.2356995004E+31
   7.028148916     -0.5700304958E+30 -0.2929798025E+32  0.1040676125E+31  0.1129403102E+31 -0.6859432692E+30 -0.2920296995E+30  0.2413315977E+32 -0.6997234760E+30  0.2319201682E+31
   7.029148916     -0.5602777659E+30 -0.2915094081E+32  0.1021342339E+31  0.1101730978E+31 -0.6765215635E+30 -0.2868690246E+30  0.2408355949E+32 -0.6813901140E+30  0.2280806087E+31
   7.030148916     -0.5503757297E+30 -0.2900318234E+32  0.1001778653E+31  0.1073789632E+31 -0.6670104316E+30 -0.2816360353E+30  0.2403439877E+32 -0.6628247095E+30  0.2241921116E+31
   7.031148916     -0.5403431938E+30 -0.2885483854E+32  0.9820061097E+30  0.1045629182E+31 -0.6574180006E+30 -0.2763468881E+30  0.2398558508E+32 -0.6440684087E+30  0.2202606371E+31
   7.032148916     -0.5302098830E+30 -0.2870601017E+32  0.9620762462E+30  0.1017307835E+31 -0.6477793518E+30 -0.2710062402E+30  0.2393708364E+32 -0.6251531575E+30  0.2162950542E+31
   7.033148916     -0.5199871263E+30 -0.2855683962E+32  0.9420356801E+30  0.9888716046E+30 -0.6381126551E+30 -0.2656252519E+30  0.2388881048E+32 -0.6061374050E+30  0.2123040470E+31
   7.034148916     -0.5096868687E+30 -0.2840741428E+32  0.9218998840E+30  0.9603795558E+30 -0.6284461570E+30 -0.2602192326E+30  0.2384069462E+32 -0.5870426922E+30  0.2082938881E+31
   7.035148916     -0.4993405722E+30 -0.2825786148E+32  0.9017094836E+30  0.9318807443E+30 -0.6187897309E+30 -0.2547911857E+30  0.2379268199E+32 -0.5679068740E+30  0.2042732202E+31
   7.036148916     -0.4889625868E+30 -0.2810829006E+32  0.8815056019E+30  0.9034179146E+30 -0.6091655434E+30 -0.2493545094E+30  0.2374468931E+32 -0.5487712295E+30  0.2002494114E+31
   7.037148916     -0.4785718301E+30 -0.2795878334E+32  0.8613150130E+30  0.8750396994E+30 -0.5995965597E+30 -0.2439150275E+30  0.2369665587E+32 -0.5296514615E+30  0.1962286068E+31
   7.038148916     -0.4681735030E+30 -0.2780944854E+32  0.8411645778E+30  0.8467843844E+30 -0.5900880036E+30 -0.2384800712E+30  0.2364855197E+32 -0.5105866629E+30  0.1922172527E+31
   7.039148916     -0.4577976960E+30 -0.2766037548E+32  0.8210903560E+30  0.8186959535E+30 -0.5806700288E+30 -0.2330594577E+30  0.2360030288E+32 -0.4916073878E+30  0.1882209449E+31
   7.040148916     -0.4474506447E+30 -0.2751162735E+32  0.8011108227E+30  0.7908062498E+30 -0.5713351882E+30 -0.2276593996E+30  0.2355184616E+32 -0.4727384117E+30  0.1842462610E+31
