# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
  -6.041357147      0.2672035002E+15  0.3220821906E+13  0.2160490343E+15 -0.3250192841E+14  0.4916762569E+12  0.2013131609E+15  0.3220821906E+13 -0.3250192841E+14  0.4916762569E+12
  -6.040357147      0.3007820757E+15  0.6017214526E+13  0.2251767696E+15 -0.3378638682E+14  0.5162342379E+12  0.2095270084E+15  0.6017214526E+13 -0.3378638682E+14  0.5162342379E+12
  -6.039357147      0.3130539376E+15  0.6262927362E+13  0.2343636538E+15 -0.3516471792E+14  0.5368866002E+12  0.2180758290E+15  0.6262927362E+13 -0.3516471792E+14  0.5368866002E+12
  -6.038357147      0.3258263500E+15  0.6518680048E+13  0.2439252326E+15 -0.3659925671E+14  0.5583472168E+12  0.2269733556E+15  0.6518680048E+13 -0.3659925671E+14  0.5583472168E+12
  -6.037357147      0.3391197179E+15  0.6784883328E+13  0.2538767784E+15 -0.3809229346E+14  0.5806461960E+12  0.2362338041E+15  0.6784883328E+13 -0.3809229346E+14  0.5806461960E+12
  -6.036357147      0.3529552773E+15  0.7061964789E+13  0.2642341855E+15 -0.3964621164E+14  0.6038146357E+12  0.2458719698E+15  0.7061964789E+13 -0.3964621164E+14  0.6038146357E+12
  -6.035357147      0.3673551286E+15  0.7350369562E+13  0.2750139948E+15 -0.4126349167E+14  0.6278846440E+12  0.2559032501E+15  0.7350369562E+13 -0.4126349167E+14  0.6278846440E+12
  -6.034357147      0.3823422720E+15  0.7650561038E+13  0.2862334208E+15 -0.4294671482E+14  0.6528893584E+12  0.2663436694E+15  0.7650561038E+13 -0.4294671482E+14  0.6528893584E+12
  -6.033357147      0.3979406441E+15  0.7963021632E+13  0.2979103782E+15 -0.4469856735E+14  0.6788629651E+12  0.2772099048E+15  0.7963021632E+13 -0.4469856735E+14  0.6788629651E+12
  -6.032357147      0.4141751555E+15  0.8288253556E+13  0.3100635109E+15 -0.4652184473E+14  0.7058407163E+12  0.2885193119E+15  0.8288253556E+13 -0.4652184473E+14  0.7058407163E+12
  -6.031357147      0.4310717308E+15  0.8626779647E+13  0.3227122209E+15 -0.4841945608E+14  0.7338589465E+12  0.3002899529E+15  0.8626779647E+13 -0.4841945608E+14  0.7338589465E+12
  -6.030357147      0.4486573494E+15  0.8979144211E+13  0.3358766999E+15 -0.5039442874E+14  0.7629550867E+12  0.3125406253E+15  0.8979144211E+13 -0.5039442874E+14  0.7629550867E+12
  -6.029357147      0.4669600885E+15  0.9345913916E+13  0.3495779605E+15 -0.5244991309E+14  0.7931676778E+12  0.3252908913E+15  0.9345913916E+13 -0.5244991309E+14  0.7931676778E+12
  -6.028357147      0.4860091676E+15  0.9727678714E+13  0.3638378701E+15 -0.5458918751E+14  0.8245363805E+12  0.3385611094E+15  0.9727678714E+13 -0.5458918751E+14  0.8245363805E+12
  -6.027357147      0.5058349947E+15  0.1012505281E+14  0.3786791851E+15 -0.5681566357E+14  0.8571019839E+12  0.3523724661E+15  0.1012505281E+14 -0.5681566357E+14  0.8571019839E+12
  -6.026357147      0.5264692145E+15  0.1053867564E+14  0.3941255870E+15 -0.5913289139E+14  0.8909064105E+12  0.3667470101E+15  0.1053867564E+14 -0.5913289139E+14  0.8909064105E+12
  -6.025357147      0.5479447587E+15  0.1096921298E+14  0.4102017203E+15 -0.6154456527E+14  0.9259927188E+12  0.3817076868E+15  0.1096921298E+14 -0.6154456527E+14  0.9259927188E+12
  -6.024357147      0.5703105397E+15  0.1065449254E+14  0.4666801352E+15 -0.6474296222E+14  0.3683121039E+14  0.4296474664E+15  0.1065449254E+14 -0.6474296222E+14  0.3683121039E+14
  -6.023357147      0.5935735355E+15  0.1108983662E+14  0.4857156593E+15 -0.6738330992E+14  0.3833268949E+14  0.4471738981E+15  0.1108983662E+14 -0.6738330992E+14  0.3833268949E+14
  -6.022357147      0.6177849282E+15  0.1154299115E+14  0.5055272010E+15 -0.7013125723E+14  0.3989530945E+14  0.4654149465E+15  0.1154299115E+14 -0.7013125723E+14  0.3989530945E+14
  -6.021357147      0.6429833408E+15  0.1201468664E+14  0.5261463606E+15 -0.7299118247E+14  0.4152155418E+14  0.4843997216E+15  0.1201468664E+14 -0.7299118247E+14  0.4152155418E+14
  -6.020357147      0.6692089656E+15  0.1250568368E+14  0.5476060221E+15 -0.7596764157E+14  0.4321400806E+14  0.5041585169E+15  0.1250568368E+14 -0.7596764157E+14  0.4321400806E+14
  -6.019357147      0.6965036279E+15  0.1301677425E+14  0.5699404055E+15 -0.7906537524E+14  0.4497535990E+14  0.5247228570E+15  0.1301677425E+14 -0.7906537524E+14  0.4497535990E+14
  -6.018357147      0.7249108518E+15  0.1354878300E+14  0.5931851202E+15 -0.8228931641E+14  0.4680840716E+14  0.5461255482E+15  0.1354878300E+14 -0.8228931641E+14  0.4680840716E+14
  -6.017357147      0.7544759292E+15  0.1410256859E+14  0.6173772218E+15 -0.8564459794E+14  0.4871606026E+14  0.5684007297E+15  0.1410256859E+14 -0.8564459794E+14  0.4871606026E+14
  -6.016357147      0.7852459907E+15  0.1467902519E+14  0.6425552699E+15 -0.8913656071E+14  0.5070134713E+14  0.5915839277E+15  0.1467902519E+14 -0.8913656071E+14  0.5070134713E+14
  -6.015357147      0.8172700805E+15  0.1527908385E+14  0.6687593895E+15 -0.9277076196E+14  0.5276741787E+14  0.6157121117E+15  0.1527908385E+14 -0.9277076196E+14  0.5276741787E+14
  -6.014357147      0.8696123277E+15  0.3564428652E+14  0.7379072431E+15 -0.9528945745E+14  0.3079057742E+14  0.6711759165E+15  0.3564428652E+14 -0.9528945745E+14  0.3079057742E+14
  -6.013357147      0.9050755150E+15  0.3710005062E+14  0.7679992871E+15 -0.9917415604E+14  0.3204363041E+14  0.6985496276E+15  0.3710005062E+14 -0.9917415604E+14  0.3204363041E+14
  -6.012357147      0.9419837881E+15  0.3861531637E+14  0.7993175364E+15 -0.1032170479E+15  0.3334752768E+14  0.7270390246E+15  0.3861531637E+14 -0.1032170479E+15  0.3334752768E+14
  -6.011357147      0.9803959394E+15  0.4019251961E+14  0.8319118777E+15 -0.1074245604E+15  0.3470431984E+14  0.7566895186E+15  0.4019251961E+14 -0.1074245604E+15  0.3470431984E+14
  -6.010357147      0.1020373146E+16  0.4183419621E+14  0.8658342204E+15 -0.1118033809E+15  0.3611613916E+14  0.7875483634E+15  0.4183419621E+14 -0.1118033809E+15  0.3611613916E+14
  -6.009357147      0.1061979064E+16  0.4354298621E+14  0.9011385784E+15 -0.1163604670E+15  0.3758520272E+14  0.8196647308E+15  0.4354298621E+14 -0.1163604670E+15  0.3758520272E+14
  -6.008357147      0.1105279931E+16  0.4532163811E+14  0.9378811547E+15 -0.1211030574E+15  0.3911381575E+14  0.8530897873E+15  0.4532163811E+14 -0.1211030574E+15  0.3911381575E+14
  -6.007357147      0.1164901686E+16  0.2957187907E+14  0.9974022556E+15 -0.1263496699E+15  0.4108039410E+14  0.8878834183E+15  0.2957187907E+14 -0.1263496699E+15  0.4108039410E+14
  -6.006357147      0.1212396032E+16  0.3078070901E+14  0.1038067524E+16 -0.1314988571E+15  0.4275073541E+14  0.9240880084E+15  0.3078070901E+14 -0.1314988571E+15  0.4275073541E+14
  -6.005357147      0.1280582018E+16  0.3330234793E+14  0.1080474172E+16 -0.1548306293E+15  0.4327823337E+14  0.9789892565E+15  0.3330234793E+14 -0.1548306293E+15  0.4327823337E+14
  -6.004357147      0.1332822213E+16  0.3540752362E+14  0.1141324495E+16 -0.1621709483E+15  0.2176664261E+14  0.1051136648E+16  0.3540752362E+14 -0.1621709483E+15  0.2176664261E+14
  -6.003357147      0.1412253865E+16  0.3545142993E+14  0.1187931078E+16 -0.1456821201E+15  0.2135539414E+14  0.1115253270E+16  0.3545142993E+14 -0.1456821201E+15  0.2135539414E+14
  -6.002357147      0.1554657494E+16 -0.6642780994E+12  0.1265577596E+16 -0.1240010148E+15  0.2112089195E+14  0.1179560553E+16 -0.6642780994E+12 -0.1240010148E+15  0.2112089195E+14
  -6.001357147      0.1618034858E+16 -0.6882999064E+12  0.1317167724E+16 -0.1290509066E+15  0.2197376230E+14  0.1227653278E+16 -0.6882999064E+12 -0.1290509066E+15  0.2197376230E+14
  -6.000357147      0.1683992927E+16 -0.7130459466E+12  0.1370858371E+16 -0.1343060001E+15  0.2286068438E+14  0.1277704873E+16 -0.7130459466E+12 -0.1343060001E+15  0.2286068438E+14
  -5.999357147      0.1752636541E+16 -0.7385245811E+12  0.1426734853E+16 -0.1397745957E+15  0.2378298534E+14  0.1329794963E+16 -0.7385245811E+12 -0.1397745957E+15  0.2378298534E+14
  -5.998357147      0.1824074778E+16 -0.7647427641E+12  0.1484885934E+16 -0.1454653269E+15  0.2474204130E+14  0.1384006395E+16 -0.7647427641E+12 -0.1454653269E+15  0.2474204130E+14
  -5.997357147      0.1898421127E+16 -0.7917058420E+12  0.1545403963E+16 -0.1513871725E+15  0.2573927899E+14  0.1440425369E+16 -0.7917058420E+12 -0.1513871725E+15  0.2573927899E+14
  -5.996357147      0.1975793660E+16 -0.8194173331E+12  0.1608385018E+16 -0.1575494708E+15  0.2677617728E+14  0.1499141571E+16 -0.8194173331E+12 -0.1575494708E+15  0.2677617728E+14
  -5.995357147      0.2056315217E+16 -0.8478786849E+12  0.1673929055E+16 -0.1639619333E+15  0.2785426885E+14  0.1560248316E+16 -0.8478786849E+12 -0.1639619333E+15  0.2785426885E+14
  -5.994357147      0.2140113597E+16 -0.8770890084E+12  0.1742140063E+16 -0.1706346597E+15  0.2897514184E+14  0.1623842688E+16 -0.8770890084E+12 -0.1706346597E+15  0.2897514184E+14
  -5.993357147      0.2227321754E+16 -0.9070447869E+12  0.1813126225E+16 -0.1775781523E+15  0.3014044153E+14  0.1690025695E+16 -0.9070447869E+12 -0.1775781523E+15  0.3014044153E+14
  -5.992357147      0.2318078005E+16 -0.9377395568E+12  0.1887000084E+16 -0.1848033326E+15  0.3135187206E+14  0.1758902425E+16 -0.9377395568E+12 -0.1848033326E+15  0.3135187206E+14
