# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
  -5.259357147     -0.1021647465E+30  0.1122592775E+32  0.1279978319E+30  0.2386896063E+29  0.4208192569E+29  0.1879432868E+30 -0.1085974775E+32 -0.1111982307E+30 -0.1096526136E+30
  -5.258357147     -0.1043854955E+30  0.1126684256E+32  0.1311669300E+30  0.2424281864E+29  0.4234441540E+29  0.1773599798E+30 -0.1089911427E+32 -0.1133095447E+30 -0.1185999815E+30
  -5.257357147     -0.1065171940E+30  0.1130740805E+32  0.1342092506E+30  0.2459188394E+29  0.4258037035E+29  0.1666345701E+30 -0.1093833955E+32 -0.1154598523E+30 -0.1274925181E+30
  -5.256357147     -0.1085616563E+30  0.1134764992E+32  0.1371217571E+30  0.2491650754E+29  0.4279141690E+29  0.1557853107E+30 -0.1097743758E+32 -0.1176432979E+30 -0.1363186255E+30
  -5.255357147     -0.1105203189E+30  0.1138756075E+32  0.1398993612E+30  0.2522043663E+29  0.4297780565E+29  0.1448302699E+30 -0.1101638560E+32 -0.1198528321E+30 -0.1450669008E+30
  -5.254357147     -0.1123955631E+30  0.1142720367E+32  0.1425431133E+30  0.2549773598E+29  0.4314441165E+29  0.1337873221E+30 -0.1105524293E+32 -0.1220826916E+30 -0.1537252180E+30
  -5.253357147     -0.1141848430E+30  0.1146654221E+32  0.1450473900E+30  0.2575562092E+29  0.4329167621E+29  0.1226713372E+30 -0.1109397057E+32 -0.1243281359E+30 -0.1622707441E+30
  -5.252357147     -0.1158973679E+30  0.1150559729E+32  0.1474098071E+30  0.2598884618E+29  0.4342135579E+29  0.1115052145E+30 -0.1113255307E+32 -0.1265742041E+30 -0.1707149559E+30
  -5.251357147     -0.1175305219E+30  0.1154434310E+32  0.1496267694E+30  0.2620164985E+29  0.4353550697E+29  0.1003031301E+30 -0.1117096719E+32 -0.1288160127E+30 -0.1790342787E+30
  -5.250357147     -0.1190854833E+30  0.1158275921E+32  0.1516950596E+30  0.2639522945E+29  0.4363608169E+29  0.8908177140E+29 -0.1120918251E+32 -0.1310447456E+30 -0.1872169742E+30
  -5.249357147     -0.1205634917E+30  0.1162079926E+32  0.1536125155E+30  0.2656826906E+29  0.4372514877E+29  0.7785530018E+29 -0.1124716144E+32 -0.1332514481E+30 -0.1952665042E+30
  -5.248357147     -0.1219649374E+30  0.1165846515E+32  0.1553737729E+30  0.2672753039E+29  0.4380425599E+29  0.6664411066E+29 -0.1128485950E+32 -0.1354263373E+30 -0.2031402151E+30
  -5.247357147     -0.1232907345E+30  0.1169569504E+32  0.1569767748E+30  0.2687178329E+29  0.4387533231E+29  0.5546152095E+29 -0.1132222545E+32 -0.1375600034E+30 -0.2108422854E+30
  -5.246357147     -0.1245414000E+30  0.1173243918E+32  0.1584184364E+30  0.2700261039E+29  0.4394003853E+29  0.4432271366E+29 -0.1135920162E+32 -0.1396427106E+30 -0.2183611795E+30
  -5.245357147     -0.1257172345E+30  0.1176864113E+32  0.1596968289E+30  0.2712165755E+29  0.4399836304E+29  0.3324079000E+29 -0.1139571236E+32 -0.1416517327E+30 -0.2256843462E+30
  -5.244357147     -0.1268167100E+30  0.1180422129E+32  0.1608073893E+30  0.2722567435E+29  0.4405493008E+29  0.2222933725E+29 -0.1143171235E+32 -0.1436020695E+30 -0.2328169919E+30
  -5.243357147     -0.1278436203E+30  0.1183914508E+32  0.1617484117E+30  0.2732657012E+29  0.4410818193E+29  0.1130814413E+29 -0.1146710666E+32 -0.1454658153E+30 -0.2397173541E+30
  -5.242357147     -0.1287960358E+30  0.1187332057E+32  0.1625165490E+30  0.2742097158E+29  0.4416107872E+29  0.4883305668E+27 -0.1150183053E+32 -0.1472479547E+30 -0.2463907612E+30
  -5.241357147     -0.1296735961E+30  0.1190666811E+32  0.1631109728E+30  0.2751075608E+29  0.4421551288E+29 -0.1022048589E+29 -0.1153578299E+32 -0.1489410825E+30 -0.2528267029E+30
  -5.240357147     -0.1304760729E+30  0.1193910326E+32  0.1635304859E+30  0.2759779420E+29  0.4427038041E+29 -0.2080386615E+29 -0.1156888356E+32 -0.1505266826E+30 -0.2590158881E+30
  -5.239357147     -0.1311780833E+30  0.1197055500E+32  0.1637315921E+30  0.2768573966E+29  0.4431862102E+29 -0.3124538631E+29 -0.1160110408E+32 -0.1519829039E+30 -0.2649438277E+30
  -5.238357147     -0.1318291865E+30  0.1200089543E+32  0.1637911456E+30  0.2777269963E+29  0.4437127440E+29 -0.4153674221E+29 -0.1163223067E+32 -0.1533144515E+30 -0.2706044785E+30
  -5.237357147     -0.1324163292E+30  0.1203003475E+32  0.1636842886E+30  0.2786233447E+29  0.4442409472E+29 -0.5166648843E+29 -0.1166220298E+32 -0.1545123206E+30 -0.2759879198E+30
  -5.236357147     -0.1329113380E+30  0.1205789661E+32  0.1633760699E+30  0.2795718180E+29  0.4447153171E+29 -0.6163334874E+29 -0.1169098034E+32 -0.1556334754E+30 -0.2811031299E+30
  -5.235357147     -0.1333435542E+30  0.1208440476E+32  0.1629134268E+30  0.2806553223E+29  0.4452591533E+29 -0.7140775488E+29 -0.1171838118E+32 -0.1565466326E+30 -0.2859011700E+30
  -5.234357147     -0.1336894252E+30  0.1210938270E+32  0.1622568564E+30  0.2817474127E+29  0.4457439919E+29 -0.8098898560E+29 -0.1174433445E+32 -0.1573069829E+30 -0.2904075420E+30
  -5.233357147     -0.1339358926E+30  0.1213278050E+32  0.1613821764E+30  0.2829616416E+29  0.4461977010E+29 -0.9037875145E+29 -0.1176879116E+32 -0.1578781206E+30 -0.2946095702E+30
  -5.232357147     -0.1341252822E+30  0.1215445108E+32  0.1603729555E+30  0.2842674996E+29  0.4466337367E+29 -0.9955421791E+29 -0.1179154275E+32 -0.1582841295E+30 -0.2984983533E+30
  -5.231357147     -0.1342929583E+30  0.1217445746E+32  0.1592202883E+30  0.2858582059E+29  0.4470111278E+29 -0.1085023349E+30 -0.1181253079E+32 -0.1585400976E+30 -0.3020450709E+30
  -5.230357147     -0.1343179160E+30  0.1219245479E+32  0.1578669025E+30  0.2874278835E+29  0.4472329605E+29 -0.1172197260E+30 -0.1183162088E+32 -0.1586334145E+30 -0.3052618256E+30
  -5.229357147     -0.1342735839E+30  0.1220836835E+32  0.1563479031E+30  0.2891754656E+29  0.4473308249E+29 -0.1256988018E+30 -0.1184872763E+32 -0.1585577247E+30 -0.3081761403E+30
  -5.228357147     -0.1341662670E+30  0.1222212065E+32  0.1546814629E+30  0.2910878162E+29  0.4472814242E+29 -0.1339330879E+30 -0.1186373723E+32 -0.1583114998E+30 -0.3107664289E+30
  -5.227357147     -0.1339644558E+30  0.1223365885E+32  0.1528408197E+30  0.2931919160E+29  0.4469814226E+29 -0.1419120028E+30 -0.1187661313E+32 -0.1578617493E+30 -0.3130138987E+30
  -5.226357147     -0.1336844608E+30  0.1224285297E+32  0.1508501003E+30  0.2954896945E+29  0.4464411706E+29 -0.1496308669E+30 -0.1188719865E+32 -0.1572346199E+30 -0.3149260343E+30
  -5.225357147     -0.1333230456E+30  0.1224965485E+32  0.1487171926E+30  0.2980630801E+29  0.4457258497E+29 -0.1570924281E+30 -0.1189532230E+32 -0.1564694088E+30 -0.3165493137E+30
  -5.224357147     -0.1328882562E+30  0.1225385158E+32  0.1464411561E+30  0.3007731559E+29  0.4447348688E+29 -0.1642812363E+30 -0.1190098811E+32 -0.1555199099E+30 -0.3178036831E+30
  -5.223357147     -0.1323772195E+30  0.1225542236E+32  0.1440326307E+30  0.3036796287E+29  0.4435017585E+29 -0.1711958576E+30 -0.1190412833E+32 -0.1544231110E+30 -0.3186937811E+30
  -5.222357147     -0.1317845904E+30  0.1225426748E+32  0.1414991611E+30  0.3068252851E+29  0.4417751401E+29 -0.1778254938E+30 -0.1190457379E+32 -0.1531170250E+30 -0.3192544700E+30
  -5.221357147     -0.1311129421E+30  0.1225025692E+32  0.1388454830E+30  0.3102147560E+29  0.4397467070E+29 -0.1841661784E+30 -0.1190224524E+32 -0.1516781578E+30 -0.3194826202E+30
  -5.220357147     -0.1303622300E+30  0.1224339608E+32  0.1360718636E+30  0.3138257156E+29  0.4372097219E+29 -0.1902248076E+30 -0.1189712435E+32 -0.1500513454E+30 -0.3193507381E+30
  -5.219357147     -0.1295277511E+30  0.1223362939E+32  0.1331641444E+30  0.3175455743E+29  0.4342554862E+29 -0.1959890113E+30 -0.1188911725E+32 -0.1482615918E+30 -0.3189302047E+30
  -5.218357147     -0.1286107946E+30  0.1222071613E+32  0.1301743650E+30  0.3215943527E+29  0.4307251417E+29 -0.2014499385E+30 -0.1187812491E+32 -0.1463140941E+30 -0.3181393759E+30
  -5.217357147     -0.1276314744E+30  0.1220472888E+32  0.1271147044E+30  0.3259148734E+29  0.4265821582E+29 -0.2066191237E+30 -0.1186413414E+32 -0.1442108163E+30 -0.3170376858E+30
  -5.216357147     -0.1265795119E+30  0.1218551557E+32  0.1239660298E+30  0.3304268768E+29  0.4218402403E+29 -0.2114870195E+30 -0.1184709387E+32 -0.1419838629E+30 -0.3156156052E+30
  -5.215357147     -0.1254437869E+30  0.1216316233E+32  0.1207459617E+30  0.3351906257E+29  0.4164349552E+29 -0.2160539953E+30 -0.1182697245E+32 -0.1396158440E+30 -0.3138812702E+30
  -5.214357147     -0.1242440895E+30  0.1213757921E+32  0.1174958684E+30  0.3401578074E+29  0.4103156737E+29 -0.2203186581E+30 -0.1180374255E+32 -0.1371190116E+30 -0.3118359377E+30
  -5.213357147     -0.1229527382E+30  0.1210869436E+32  0.1141526196E+30  0.3453164015E+29  0.4034355784E+29 -0.2242847691E+30 -0.1177732021E+32 -0.1344821159E+30 -0.3094969193E+30
  -5.212357147     -0.1215720667E+30  0.1207657615E+32  0.1107363018E+30  0.3505561546E+29  0.3957837603E+29 -0.2279381307E+30 -0.1174772877E+32 -0.1317629530E+30 -0.3068502286E+30
  -5.211357147     -0.1201203894E+30  0.1204112015E+32  0.1072856939E+30  0.3560640574E+29  0.3873779017E+29 -0.2312926886E+30 -0.1171500617E+32 -0.1289346437E+30 -0.3039593944E+30
  -5.210357147     -0.1186312727E+30  0.1200234510E+32  0.1038323952E+30  0.3617507733E+29  0.3781366156E+29 -0.2343450394E+30 -0.1167911251E+32 -0.1259752443E+30 -0.3007752204E+30
  -5.209357147     -0.1170554020E+30  0.1196018982E+32  0.1003289283E+30  0.3676316138E+29  0.3679305635E+29 -0.2371031937E+30 -0.1164001844E+32 -0.1229375620E+30 -0.2972561901E+30
  -5.208357147     -0.1154801130E+30  0.1191488183E+32  0.9687790902E+29  0.3736110727E+29  0.3569383413E+29 -0.2395533905E+30 -0.1159795443E+32 -0.1198589216E+30 -0.2935063469E+30
  -5.207357147     -0.1137946701E+30  0.1186632960E+32  0.9339132620E+29  0.3796456359E+29  0.3449056334E+29 -0.2417196483E+30 -0.1155275811E+32 -0.1166427445E+30 -0.2895046174E+30
  -5.206357147     -0.1120655095E+30  0.1181456324E+32  0.8992107564E+29  0.3857916650E+29  0.3319862135E+29 -0.2435983351E+30 -0.1150455489E+32 -0.1133366091E+30 -0.2852535593E+30
  -5.205357147     -0.1102307664E+30  0.1175966307E+32  0.8641214781E+29  0.3921370830E+29  0.3180185387E+29 -0.2451948544E+30 -0.1145339978E+32 -0.1100558114E+30 -0.2807585013E+30
  -5.204357147     -0.1083369072E+30  0.1170168834E+32  0.8292592123E+29  0.3984124809E+29  0.3032420495E+29 -0.2465168217E+30 -0.1139945487E+32 -0.1066192037E+30 -0.2760301097E+30
  -5.203357147     -0.1063828882E+30  0.1164079725E+32  0.7943764517E+29  0.4047934459E+29  0.2871729017E+29 -0.2475284593E+30 -0.1134273094E+32 -0.1031488676E+30 -0.2710310719E+30
  -5.202357147     -0.1044108026E+30  0.1157693172E+32  0.7602713269E+29  0.4110484971E+29  0.2700246200E+29 -0.2482945316E+30 -0.1128332388E+32 -0.9973935945E+29 -0.2657999008E+30
  -5.201357147     -0.1024103044E+30  0.1151034422E+32  0.7266290100E+29  0.4173573170E+29  0.2519714092E+29 -0.2487863092E+30 -0.1122132466E+32 -0.9628598424E+29 -0.2603603086E+30
  -5.200357147     -0.1003065463E+30  0.1144108749E+32  0.6927318399E+29  0.4236913004E+29  0.2329080994E+29 -0.2490093840E+30 -0.1115686379E+32 -0.9281617900E+29 -0.2547595874E+30
  -5.199357147     -0.9808734922E+29  0.1136946445E+32  0.6582293271E+29  0.4300666036E+29  0.2125721056E+29 -0.2489998200E+30 -0.1109023468E+32 -0.8945587701E+29 -0.2489407931E+30
  -5.198357147     -0.9587410840E+29  0.1129538769E+32  0.6247666276E+29  0.4362283489E+29  0.1915343262E+29 -0.2487325937E+30 -0.1102136632E+32 -0.8590151674E+29 -0.2429248229E+30
  -5.197357147     -0.9367706936E+29  0.1121899769E+32  0.5924683016E+29  0.4422373061E+29  0.1693211436E+29 -0.2482258668E+30 -0.1095045306E+32 -0.8238944390E+29 -0.2366587273E+30
  -5.196357147     -0.9143434656E+29  0.1114064817E+32  0.5603873745E+29  0.4479751706E+29  0.1459571479E+29 -0.2474753706E+30 -0.1087768943E+32 -0.7890046780E+29 -0.2303318392E+30
  -5.195357147     -0.8912107974E+29  0.1106035170E+32  0.5283389591E+29  0.4537918271E+29  0.1216125401E+29 -0.2465025027E+30 -0.1080328698E+32 -0.7538755742E+29 -0.2238200441E+30
  -5.194357147     -0.8680961399E+29  0.1097848043E+32  0.4968965581E+29  0.4593034147E+29  0.9629127861E+28 -0.2453145934E+30 -0.1072752974E+32 -0.7190872692E+29 -0.2171335530E+30
  -5.193357147     -0.8445776655E+29  0.1089510799E+32  0.4660181092E+29  0.4647772587E+29  0.6984171347E+28 -0.2439170398E+30 -0.1065047773E+32 -0.6844452770E+29 -0.2103866942E+30
  -5.192357147     -0.8213649861E+29  0.1081054126E+32  0.4365940035E+29  0.4696046426E+29  0.4239546849E+28 -0.2423049585E+30 -0.1057241354E+32 -0.6500348080E+29 -0.2034984709E+30
  -5.191357147     -0.7979119057E+29  0.1072477661E+32  0.4074600410E+29  0.4746696846E+29  0.1402732358E+28 -0.2405226595E+30 -0.1049337736E+32 -0.6154778307E+29 -0.1965008861E+30
  -5.190357147     -0.7743662407E+29  0.1063817604E+32  0.3790449276E+29  0.4794254666E+29 -0.1516775781E+28 -0.2385461507E+30 -0.1041390487E+32 -0.5816706479E+29 -0.1893725456E+30
  -5.189357147     -0.7514568001E+29  0.1055101913E+32  0.3517899352E+29  0.4836019468E+29 -0.4572987750E+28 -0.2363918932E+30 -0.1033384247E+32 -0.5478546692E+29 -0.1821187941E+30
  -5.188357147     -0.7276243403E+29  0.1046336411E+32  0.3244352414E+29  0.4877235126E+29 -0.7713828622E+28 -0.2340804991E+30 -0.1025364050E+32 -0.5154312968E+29 -0.1747938548E+30
  -5.187357147     -0.7046027003E+29  0.1037556832E+32  0.2983418192E+29  0.4915028901E+29 -0.1096213234E+29 -0.2316154595E+30 -0.1017338225E+32 -0.4825465246E+29 -0.1673487577E+30
  -5.186357147     -0.6817911079E+29  0.1028792972E+32  0.2728610981E+29  0.4951264941E+29 -0.1429385777E+29 -0.2289991300E+30 -0.1009338088E+32 -0.4497070052E+29 -0.1599303228E+30
  -5.185357147     -0.6591354487E+29  0.1020059345E+32  0.2480328996E+29  0.4985705697E+29 -0.1770924487E+29 -0.2262330327E+30 -0.1001383763E+32 -0.4178189383E+29 -0.1523349623E+30
  -5.184357147     -0.6364804041E+29  0.1011380137E+32  0.2235688017E+29  0.5015849248E+29 -0.2121800126E+29 -0.2233556956E+30 -0.9935022066E+31 -0.3860910369E+29 -0.1446980690E+30
  -5.183357147     -0.6137556174E+29  0.1002794987E+32  0.1994531096E+29  0.5043104783E+29 -0.2479606744E+29 -0.2203663963E+30 -0.9857278923E+31 -0.3547835893E+29 -0.1370244292E+30
  -5.182357147     -0.5918860381E+29  0.9943028856E+31  0.1767666446E+29  0.5065929838E+29 -0.2847534892E+29 -0.2172480931E+30 -0.9780705316E+31 -0.3242424601E+29 -0.1292956501E+30
  -5.181357147     -0.5703727873E+29  0.9859317495E+31  0.1543555472E+29  0.5085424306E+29 -0.3224120700E+29 -0.2140326036E+30 -0.9705444289E+31 -0.2941380174E+29 -0.1215347609E+30
  -5.180357147     -0.5488888714E+29  0.9777174434E+31  0.1319321053E+29  0.5101746798E+29 -0.3608731890E+29 -0.2107155155E+30 -0.9631955509E+31 -0.2646013483E+29 -0.1137260937E+30
  -5.179357147     -0.5282018812E+29  0.9696792663E+31  0.1106735175E+29  0.5115425760E+29 -0.4001894841E+29 -0.2073104774E+30 -0.9560253980E+31 -0.2356453925E+29 -0.1059353445E+30
  -5.178357147     -0.5083941521E+29  0.9618407663E+31  0.8994322163E+28  0.5125472263E+29 -0.4402307047E+29 -0.2038405226E+30 -0.9490627334E+31 -0.2068021045E+29 -0.9809253753E+29
  -5.177357147     -0.4889940046E+29  0.9542182146E+31  0.6991866668E+28  0.5132391508E+29 -0.4810229324E+29 -0.2003026418E+30 -0.9423250905E+31 -0.1785680092E+29 -0.9023246100E+29
  -5.176357147     -0.4702312427E+29  0.9468384146E+31  0.5044177765E+28  0.5136346378E+29 -0.5225470603E+29 -0.1967048744E+30 -0.9358371526E+31 -0.1507876902E+29 -0.8236186677E+29
  -5.175357147     -0.4522050218E+29  0.9397224260E+31  0.3151515926E+28  0.5137369045E+29 -0.5648180582E+29 -0.1930566303E+30 -0.9296214814E+31 -0.1235789926E+29 -0.7448469138E+29
  -5.174357147     -0.4348321932E+29  0.9328903268E+31  0.1305213905E+28  0.5135741534E+29 -0.6077462990E+29 -0.1893622429E+30 -0.9236917790E+31 -0.9668483006E+28 -0.6660867824E+29
  -5.173357147     -0.4182051225E+29  0.9263615287E+31 -0.4949269638E+27  0.5131532069E+29 -0.6513454108E+29 -0.1856305517E+30 -0.9180689027E+31 -0.7021563025E+28 -0.5873736164E+29
  -5.172357147     -0.4023553608E+29  0.9201544557E+31 -0.2252090833E+28  0.5124899571E+29 -0.6955950207E+29 -0.1818685542E+30 -0.9127701946E+31 -0.4415960346E+28 -0.5087537070E+29
  -5.171357147     -0.3873120674E+29  0.9142865456E+31 -0.3969589187E+28  0.5116017007E+29 -0.7404746745E+29 -0.1780829635E+30 -0.9078120556E+31 -0.1850424115E+28 -0.4302712668E+29
  -5.170357147     -0.3731019535E+29  0.9087741933E+31 -0.5650842576E+28  0.5105070328E+29 -0.7859637717E+29 -0.1742801972E+30 -0.9032098971E+31  0.6763489325E+27 -0.3519685184E+29
  -5.169357147     -0.3597492308E+29  0.9036326998E+31 -0.7299362240E+28  0.5092257366E+29 -0.8320414897E+29 -0.1704663699E+30 -0.8989780967E+31  0.3165695869E+28 -0.2738857850E+29
  -5.168357147     -0.3472755672E+29  0.8988762259E+31 -0.8918731775E+28  0.5077786722E+29 -0.8786866962E+29 -0.1666472855E+30 -0.8951299593E+31  0.5618969931E+28 -0.1960615812E+29
  -5.167357147     -0.3357111002E+29  0.8945174484E+31 -0.1051240588E+29  0.5061833829E+29 -0.9258775929E+29 -0.1628269357E+30 -0.8916776751E+31  0.8041386750E+28 -0.1184270090E+29
  -5.166357147     -0.3251294936E+29  0.8905650379E+31 -0.1207438135E+29  0.5044116802E+29 -0.9735765017E+29 -0.1590133833E+30 -0.8886321005E+31  0.1042661188E+29 -0.4122317765E+28
  -5.165357147     -0.3153934100E+29  0.8870367538E+31 -0.1362865625E+29  0.5026040572E+29 -0.1021793417E+30 -0.1552102277E+30 -0.8860035638E+31  0.1277955177E+29  0.3560678009E+28
  -5.164357147     -0.3065969278E+29  0.8839379756E+31 -0.1516846563E+29  0.5007225440E+29 -0.1070488098E+30 -0.1514218241E+30 -0.8838005482E+31  0.1510168311E+29  0.1120407079E+29
  -5.163357147     -0.2987371685E+29  0.8812766552E+31 -0.1669507642E+29  0.4987932583E+29 -0.1119597800E+30 -0.1476510956E+30 -0.8820277445E+31  0.1740346434E+29  0.1880558480E+29
  -5.162357147     -0.2919349490E+29  0.8790610118E+31 -0.1818917541E+29  0.4968042961E+29 -0.1169219793E+30 -0.1438980191E+30 -0.8806967036E+31  0.1969848480E+29  0.2633547312E+29
  -5.161357147     -0.2860082527E+29  0.8772932008E+31 -0.1970671260E+29  0.4948483506E+29 -0.1219202741E+30 -0.1401774662E+30 -0.8798107661E+31  0.2193613106E+29  0.3384112493E+29
  -5.160357147     -0.2807018670E+29  0.8759772052E+31 -0.2126387087E+29  0.4928652547E+29 -0.1269486170E+30 -0.1364935055E+30 -0.8793765040E+31  0.2418297607E+29  0.4132312606E+29
  -5.159357147     -0.2766789918E+29  0.8751189391E+31 -0.2278564925E+29  0.4909868112E+29 -0.1320184727E+30 -0.1328351684E+30 -0.8793896688E+31  0.2637025864E+29  0.4872509314E+29
  -5.158357147     -0.2742700032E+29  0.8747245733E+31 -0.2423439152E+29  0.4892592411E+29 -0.1371047808E+30 -0.1291996298E+30 -0.8798605612E+31  0.2851401190E+29  0.5608088990E+29
  -5.157357147     -0.2716072491E+29  0.8747881916E+31 -0.2582988172E+29  0.4873955888E+29 -0.1422211016E+30 -0.1256090661E+30 -0.8807910485E+31  0.3063908568E+29  0.6330075659E+29
  -5.156357147     -0.2707868139E+29  0.8753035625E+31 -0.2733817188E+29  0.4857852891E+29 -0.1473721253E+30 -0.1220683735E+30 -0.8821635698E+31  0.3274768921E+29  0.7054407563E+29
  -5.155357147     -0.2702787089E+29  0.8762761012E+31 -0.2893817720E+29  0.4842881829E+29 -0.1525380464E+30 -0.1185568195E+30 -0.8839872492E+31  0.3476933375E+29  0.7766924475E+29
  -5.154357147     -0.2708125154E+29  0.8777000187E+31 -0.3053768899E+29  0.4831599386E+29 -0.1577286110E+30 -0.1150891743E+30 -0.8862586080E+31  0.3686450638E+29  0.8479798652E+29
  -5.153357147     -0.2719026325E+29  0.8795620749E+31 -0.3218273425E+29  0.4821800344E+29 -0.1629295237E+30 -0.1116615028E+30 -0.8889670257E+31  0.3889468217E+29  0.9182258373E+29
  -5.152357147     -0.2742129980E+29  0.8818624696E+31 -0.3381635907E+29  0.4814454757E+29 -0.1681354937E+30 -0.1082883302E+30 -0.8921040140E+31  0.4092973423E+29  0.9877132235E+29
  -5.151357147     -0.2772873678E+29  0.8845914401E+31 -0.3548112377E+29  0.4809019508E+29 -0.1733529846E+30 -0.1049545142E+30 -0.8956704042E+31  0.4292924236E+29  0.1056667035E+30
  -5.150357147     -0.2809748935E+29  0.8877406346E+31 -0.3717763654E+29  0.4807090255E+29 -0.1785675721E+30 -0.1016618295E+30 -0.8996577840E+31  0.4490678244E+29  0.1125335177E+30
  -5.149357147     -0.2855477664E+29  0.8913023290E+31 -0.3890814096E+29  0.4807461827E+29 -0.1837891157E+30 -0.9841399677E+29 -0.9040503217E+31  0.4684965412E+29  0.1192889865E+30
  -5.148357147     -0.2908121080E+29  0.8952640610E+31 -0.4067279054E+29  0.4811124068E+29 -0.1889945544E+30 -0.9521037868E+29 -0.9088423573E+31  0.4877556147E+29  0.1259715258E+30
  -5.147357147     -0.2967160197E+29  0.8996136463E+31 -0.4247306039E+29  0.4818273976E+29 -0.1941778641E+30 -0.9205103730E+29 -0.9140246020E+31  0.5068542386E+29  0.1325807364E+30
  -5.146357147     -0.3033036885E+29  0.9043375200E+31 -0.4430299009E+29  0.4829345171E+29 -0.1993445406E+30 -0.8893312917E+29 -0.9195792289E+31  0.5257039842E+29  0.1391162185E+30
  -5.145357147     -0.3103210612E+29  0.9094222648E+31 -0.4618488643E+29  0.4844119249E+29 -0.2044766207E+30 -0.8585593260E+29 -0.9254980319E+31  0.5443267343E+29  0.1455788263E+30
  -5.144357147     -0.3178082265E+29  0.9148524225E+31 -0.4811067062E+29  0.4863027334E+29 -0.2095737373E+30 -0.8281793844E+29 -0.9317635957E+31  0.5627631275E+29  0.1519670084E+30
  -5.143357147     -0.3256968780E+29  0.9206120562E+31 -0.5008146028E+29  0.4886270577E+29 -0.2146288576E+30 -0.7981651581E+29 -0.9383609181E+31  0.5808845242E+29  0.1582833571E+30
  -5.142357147     -0.3339171631E+29  0.9266844414E+31 -0.5209937589E+29  0.4914045082E+29 -0.2196350293E+30 -0.7684993920E+29 -0.9452735620E+31  0.5987468326E+29  0.1645273170E+30
  -5.141357147     -0.3423934837E+29  0.9330521231E+31 -0.5416609331E+29  0.4946538794E+29 -0.2245848858E+30 -0.7391582615E+29 -0.9524844967E+31  0.6163431691E+29  0.1706997565E+30
  -5.140357147     -0.3510456024E+29  0.9396969869E+31 -0.5628321526E+29  0.4983931686E+29 -0.2294707774E+30 -0.7101153706E+29 -0.9599759577E+31  0.6336664808E+29  0.1768018204E+30
  -5.139357147     -0.3597887207E+29  0.9466003304E+31 -0.5845227514E+29  0.5026395233E+29 -0.2342847799E+30 -0.6813417995E+29 -0.9677295087E+31  0.6507096719E+29  0.1828349322E+30
  -5.138357147     -0.3685352427E+29  0.9537429465E+31 -0.6067536445E+29  0.5074094869E+29 -0.2390189276E+30 -0.6528131249E+29 -0.9757259878E+31  0.6675035233E+29  0.1887988412E+30
  -5.137357147     -0.3771882909E+29  0.9611051674E+31 -0.6295261207E+29  0.5127177099E+29 -0.2436643260E+30 -0.6244813354E+29 -0.9839460665E+31  0.6839641752E+29  0.1946995083E+30
  -5.136357147     -0.3858026445E+29  0.9686657143E+31 -0.6526676013E+29  0.5185441751E+29 -0.2482073465E+30 -0.5963456128E+29 -0.9923673253E+31  0.7000021183E+29  0.2005267257E+30
  -5.135357147     -0.3940836505E+29  0.9764064495E+31 -0.6765224072E+29  0.5249615976E+29 -0.2526482825E+30 -0.5682894273E+29 -0.1000972508E+32  0.7160796588E+29  0.2063134315E+30
  -5.134357147     -0.4018506701E+29  0.9843065520E+31 -0.7010264101E+29  0.5319681056E+29 -0.2569754691E+30 -0.5403439618E+29 -0.1009741512E+32  0.7316180674E+29  0.2120328200E+30
  -5.133357147     -0.4092942360E+29  0.9923436114E+31 -0.7259256147E+29  0.5395395192E+29 -0.2611746936E+30 -0.5124632302E+29 -0.1018649219E+32  0.7466993803E+29  0.2176868299E+30
  -5.132357147     -0.4159363694E+29  0.1000499819E+32 -0.7516424240E+29  0.5477329944E+29 -0.2652436913E+30 -0.4845651110E+29 -0.1027680066E+32  0.7616071567E+29  0.2233002542E+30
  -5.131357147     -0.4218511782E+29  0.1008753279E+32 -0.7779762925E+29  0.5565318520E+29 -0.2691692782E+30 -0.4566223044E+29 -0.1036810188E+32  0.7761918454E+29  0.2288654377E+30
  -5.130357147     -0.4266750522E+29  0.1017080860E+32 -0.8051971566E+29  0.5659248271E+29 -0.2729419190E+30 -0.4285931097E+29 -0.1046015593E+32  0.7906770284E+29  0.2343639896E+30
  -5.129357147     -0.4308914188E+29  0.1025467447E+32 -0.8327014053E+29  0.5759305780E+29 -0.2765496620E+30 -0.4003791098E+29 -0.1055280630E+32  0.8047574661E+29  0.2398576447E+30
  -5.128357147     -0.4339350906E+29  0.1033892049E+32 -0.8609271756E+29  0.5865772235E+29 -0.2799871569E+30 -0.3720088639E+29 -0.1064583461E+32  0.8183518838E+29  0.2452999707E+30
  -5.127357147     -0.4358890361E+29  0.1042334034E+32 -0.8897392468E+29  0.5978843307E+29 -0.2832470116E+30 -0.3433220442E+29 -0.1073901802E+32  0.8314448374E+29  0.2506993772E+30
  -5.126357147     -0.4363461428E+29  0.1050771587E+32 -0.9193880079E+29  0.6097851098E+29 -0.2863094827E+30 -0.3143943266E+29 -0.1083214816E+32  0.8443074501E+29  0.2561141062E+30
