# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   7.101140150      0.5495292339E+16  0.7928355442E+13  0.5469082612E+16 -0.3388574767E+13 -0.1142315961E+14  0.7187307773E+16  0.7928355442E+13 -0.3388574767E+13 -0.1142315961E+14
   7.102140150      0.5746104251E+16  0.7787573036E+13  0.5720007562E+16 -0.2792515267E+13 -0.1064818374E+14  0.7515382911E+16  0.7787573036E+13 -0.2792515267E+13 -0.1064818374E+14
   7.103140150      0.6005593670E+16  0.7374177874E+13  0.5979898356E+16 -0.3689363225E+13 -0.1230240927E+14  0.7853340500E+16  0.7374177874E+13 -0.3689363225E+13 -0.1230240927E+14
   7.104140150      0.6274745519E+16  0.7487601633E+13  0.6249633299E+16 -0.4274690563E+13 -0.1245025576E+14  0.8205106511E+16  0.7487601633E+13 -0.4274690563E+13 -0.1245025576E+14
   7.105140150      0.6555478987E+16  0.8578505206E+13  0.6528505010E+16 -0.3081551842E+13 -0.1404451806E+14  0.8574077385E+16  0.8578505206E+13 -0.3081551842E+13 -0.1404451806E+14
   7.106140150      0.6849174783E+16  0.1028222905E+14  0.6820119331E+16 -0.3806145635E+13 -0.1362522024E+14  0.8957450301E+16  0.1028222905E+14 -0.3806145635E+13 -0.1362522024E+14
   7.107140150      0.7156723582E+16  0.1009342924E+14  0.7126031149E+16 -0.4185030931E+13 -0.1492179331E+14  0.9358317654E+16  0.1009342924E+14 -0.4185030931E+13 -0.1492179331E+14
   7.108140150      0.7475749753E+16  0.1016750025E+14  0.7444647785E+16 -0.4606419290E+13 -0.1498226809E+14  0.9775107935E+16  0.1016750025E+14 -0.4606419290E+13 -0.1498226809E+14
   7.109140150      0.7808695656E+16  0.1158687510E+14  0.7775580593E+16 -0.5500958445E+13 -0.1476733999E+14  0.1020694035E+17  0.1158687510E+14 -0.5500958445E+13 -0.1476733999E+14
   7.110140150      0.8151412862E+16  0.1027002672E+14  0.8118675474E+16 -0.4087830027E+13 -0.1702676742E+14  0.1065705663E+17  0.1027002672E+14 -0.4087830027E+13 -0.1702676742E+14
   7.111140150      0.8509720441E+16  0.9890864806E+13  0.8478383111E+16 -0.4435345161E+13 -0.1607108015E+14  0.1113017556E+17  0.9890864806E+13 -0.4435345161E+13 -0.1607108015E+14
   7.112140150      0.8888774105E+16  0.1033226376E+14  0.8853779546E+16 -0.3680024204E+13 -0.1623294196E+14  0.1162076167E+17  0.1033226376E+14 -0.3680024204E+13 -0.1623294196E+14
   7.113140150      0.9284678414E+16  0.9743356905E+13  0.9246747020E+16 -0.2770769209E+13 -0.1892520232E+14  0.1213521375E+17  0.9743356905E+13 -0.2770769209E+13 -0.1892520232E+14
   7.114140150      0.9693506637E+16  0.1047974602E+14  0.9656270646E+16 -0.4944660389E+13 -0.1912009278E+14  0.1267266654E+17  0.1047974602E+14 -0.4944660389E+13 -0.1912009278E+14
   7.115140150      0.1011812006E+17  0.1192302734E+14  0.1008014892E+17 -0.4132573518E+13 -0.1957359887E+14  0.1322918650E+17  0.1192302734E+14 -0.4132573518E+13 -0.1957359887E+14
   7.116140150      0.1056286963E+17  0.1384134964E+14  0.1052007946E+17 -0.4874303196E+13 -0.2044720258E+14  0.1380974676E+17  0.1384134964E+14 -0.4874303196E+13 -0.2044720258E+14
   7.117140150      0.1102172058E+17  0.1294296127E+14  0.1097861353E+17 -0.4549904968E+13 -0.2153069390E+14  0.1441038775E+17  0.1294296127E+14 -0.4549904968E+13 -0.2153069390E+14
   7.118140150      0.1150653422E+17  0.1410500674E+14  0.1146354663E+17 -0.6169529081E+13 -0.2075292539E+14  0.1503877919E+17  0.1410500674E+14 -0.6169529081E+13 -0.2075292539E+14
   7.119140150      0.1201024906E+17  0.1393749498E+14  0.1196365348E+17 -0.2951246383E+13 -0.2168972204E+14  0.1569591883E+17  0.1393749498E+14 -0.2951246383E+13 -0.2168972204E+14
   7.120140150      0.1253365623E+17  0.1507493023E+14  0.1248465902E+17 -0.5181689714E+13 -0.2560659715E+14  0.1638064932E+17  0.1507493023E+14 -0.5181689714E+13 -0.2560659715E+14
   7.121140150      0.1307561299E+17  0.1417499187E+14  0.1302481560E+17 -0.4869381248E+13 -0.2605890426E+14  0.1708398432E+17  0.1417499187E+14 -0.4869381248E+13 -0.2605890426E+14
